id,source,timestamp,multiplier,color,band,points,source_file,ingest_method,created_at
5004,aviator,2026-07-25T03:35:31.871+00:00,1.83,blue,low,126.155,chain:d0e65d5020da,live-feed,2026-07-25T03:35:31.871+00:00
5005,aviator,2026-07-25T03:35:38.640+00:00,1.4,blue,floor,114.563,chain:02400655ca52,live-feed,2026-07-25T03:35:38.640+00:00
5006,aviator,2026-07-25T03:35:45.082+00:00,1.42,blue,floor,115.177,chain:5af11fb1a49a,live-feed,2026-07-25T03:35:45.082+00:00
5007,aviator,2026-07-25T03:35:52.560+00:00,10.61,pink,ignition,202.221,chain:17b735e184e8,live-feed,2026-07-25T03:35:52.560+00:00
5008,aviator,2026-07-25T03:35:57.717+00:00,2.24,purple,base,134.905,chain:834bf1af1306,live-feed,2026-07-25T03:35:57.717+00:00
5009,aviator,2026-07-25T03:36:01.996+00:00,4.44,purple,mid,164.517,chain:d4cf55e05ae5,live-feed,2026-07-25T03:36:01.996+00:00
5010,aviator,2026-07-25T03:36:08.581+00:00,11.3,pink,ignition,204.948,chain:f68204244203,live-feed,2026-07-25T03:36:08.581+00:00
5011,aviator,2026-07-25T03:36:10.988+00:00,12.23,"rgb(192, 23, 180)",ignition,208.371,momento_rounds_aviator_1784950570988.json,file,2026-07-25T03:36:13.132+00:00
5012,aviator,2026-07-25T03:36:13.856+00:00,1.23,blue,floor,108.96,chain:43fd5ad09ae5,live-feed,2026-07-25T03:36:13.856+00:00
5013,aviator,2026-07-25T03:36:19.419+00:00,3.42,purple,mid,153.22,chain:9a330692b43e,live-feed,2026-07-25T03:36:19.419+00:00
5014,aviator,2026-07-25T03:36:27.113+00:00,1.56,blue,low,119.246,chain:864c7da1177e,live-feed,2026-07-25T03:36:27.113+00:00
5015,aviator,2026-07-25T03:36:33.552+00:00,5.73,purple,high,175.556,chain:fb22929a4e72,live-feed,2026-07-25T03:36:33.553+00:00
5016,aviator,2026-07-25T03:36:41.884+00:00,2.68,purple,base,142.667,chain:6b5110e7b75c,live-feed,2026-07-25T03:36:41.884+00:00
5017,aviator,2026-07-25T03:36:45.420+00:00,7.18,"rgb(145, 62, 248)",high,185.32,momento_rounds_aviator_1784950605420.json,file,2026-07-25T03:36:45.763+00:00
5018,aviator,2026-07-25T03:36:47.225+00:00,2.07,purple,base,131.489,chain:4a1077a10937,live-feed,2026-07-25T03:36:47.225+00:00
5019,aviator,2026-07-25T03:36:54.019+00:00,16.33,pink,ignition,220.884,chain:76082420db3c,live-feed,2026-07-25T03:36:54.019+00:00
5020,aviator,2026-07-25T03:36:58.631+00:00,1.27,"rgb(52, 180, 255)",floor,110.345,momento_rounds_aviator_1784950618631.json,file,2026-07-25T03:37:00.306+00:00
5021,aviator,2026-07-25T03:37:01.773+00:00,1.2,blue,floor,107.891,chain:48ffa719ed0d,live-feed,2026-07-25T03:37:01.773+00:00
5022,aviator,2026-07-25T03:37:07.933+00:00,1.29,blue,floor,111.021,chain:6b52ebf33fdf,live-feed,2026-07-25T03:37:07.933+00:00
5023,aviator,2026-07-25T03:37:10.951+00:00,1.26,"rgb(52, 180, 255)",floor,110.003,momento_rounds_aviator_1784950630951.json,file,2026-07-25T03:37:12.821+00:00
5024,aviator,2026-07-25T03:37:14.581+00:00,12.46,pink,ignition,209.177,chain:0bef93db7d50,live-feed,2026-07-25T03:37:14.581+00:00
5025,aviator,2026-07-25T03:37:22.761+00:00,1.27,blue,floor,110.345,chain:cefca53f3897,live-feed,2026-07-25T03:37:22.761+00:00
5026,aviator,2026-07-25T03:37:28.595+00:00,1.16,blue,dust,106.424,chain:25365d5c5a31,live-feed,2026-07-25T03:37:28.595+00:00
5027,aviator,2026-07-25T03:37:35.085+00:00,5.41,purple,high,173.069,chain:3e72d5e49d00,live-feed,2026-07-25T03:37:35.085+00:00
5028,aviator,2026-07-25T03:37:36.061+00:00,3.52,"rgb(145, 62, 248)",mid,154.467,momento_rounds_aviator_1784950656061.json,file,2026-07-25T03:37:37.188+00:00
5029,aviator,2026-07-25T03:37:39.435+00:00,1.13,blue,dust,105.29,chain:a225c316d9bb,live-feed,2026-07-25T03:37:39.435+00:00
5030,aviator,2026-07-25T03:37:45.703+00:00,4.7,purple,mid,166.98,chain:feeb8a02b828,live-feed,2026-07-25T03:37:45.703+00:00
5031,aviator,2026-07-25T03:37:51.155+00:00,1.49,"rgb(52, 180, 255)",floor,117.259,momento_rounds_aviator_1784950671156.json,file,2026-07-25T03:37:51.749+00:00
5032,aviator,2026-07-25T03:37:53.769+00:00,3.36,purple,mid,152.454,chain:95c3dd2f4679,live-feed,2026-07-25T03:37:53.769+00:00
5033,aviator,2026-07-25T03:38:00.189+00:00,2.38,purple,base,137.529,chain:75ea850f7197,live-feed,2026-07-25T03:38:00.189+00:00
5034,aviator,2026-07-25T03:38:03.291+00:00,1.26,"rgb(52, 180, 255)",floor,110.003,momento_rounds_aviator_1784950683291.json,file,2026-07-25T03:38:04.282+00:00
5035,aviator,2026-07-25T03:38:06.567+00:00,1.5,blue,low,117.549,chain:5a9ca23fd7cd,live-feed,2026-07-25T03:38:06.567+00:00
5036,aviator,2026-07-25T03:38:14.812+00:00,3.74,purple,mid,157.091,chain:c0789f85297b,live-feed,2026-07-25T03:38:14.812+00:00
5037,aviator,2026-07-25T03:38:19.654+00:00,1.01,blue,dust,100.431,chain:9a200bb0b7a4,live-feed,2026-07-25T03:38:19.654+00:00
5038,aviator,2026-07-25T03:38:20.709+00:00,1.66,"rgb(52, 180, 255)",low,121.935,momento_rounds_aviator_1784950700710.json,file,2026-07-25T03:38:22.628+00:00
5039,aviator,2026-07-25T03:38:25.951+00:00,1.04,blue,dust,101.698,chain:2ec190bb8c2c,live-feed,2026-07-25T03:38:25.951+00:00
5040,aviator,2026-07-25T03:38:33.346+00:00,9.63,purple,high,198.026,chain:2bad039835d6,live-feed,2026-07-25T03:38:33.346+00:00
5041,aviator,2026-07-25T03:38:37.563+00:00,2.14,purple,base,132.928,chain:ebf15398a6d5,live-feed,2026-07-25T03:38:37.564+00:00
5042,aviator,2026-07-25T03:38:42.705+00:00,1.03,blue,dust,101.279,chain:97eb3b5f1815,live-feed,2026-07-25T03:38:42.705+00:00
5043,aviator,2026-07-25T03:38:49.759+00:00,5.23,purple,high,171.604,chain:533687998773,live-feed,2026-07-25T03:38:49.759+00:00
5044,aviator,2026-07-25T03:38:56.035+00:00,6.18,purple,high,178.828,chain:4df91e52f054,live-feed,2026-07-25T03:38:56.035+00:00
5045,aviator,2026-07-25T03:39:04.111+00:00,11.52,pink,ignition,205.782,chain:924ac9c76c57,live-feed,2026-07-25T03:39:04.111+00:00
5046,aviator,2026-07-25T03:39:10.277+00:00,1.07,blue,dust,102.928,chain:b3da590adab0,live-feed,2026-07-25T03:39:10.277+00:00
5047,aviator,2026-07-25T03:39:14.658+00:00,4.75,purple,mid,167.438,chain:ec00095d6917,live-feed,2026-07-25T03:39:14.658+00:00
5048,aviator,2026-07-25T03:39:21.408+00:00,1.38,blue,floor,113.94,chain:387d3b12b84d,live-feed,2026-07-25T03:39:21.408+00:00
5049,aviator,2026-07-25T03:39:28.905+00:00,4.23,purple,mid,162.42,chain:651f5f5cad72,live-feed,2026-07-25T03:39:28.905+00:00
5050,aviator,2026-07-25T03:39:28.036+00:00,130.28,"rgb(192, 23, 180)",cosmic,310.764,momento_rounds_aviator_1784950768036.json,file,2026-07-25T03:39:29.170+00:00
5051,aviator,2026-07-25T03:39:34.377+00:00,1.57,blue,low,119.523,chain:3e52f3095347,live-feed,2026-07-25T03:39:34.377+00:00
5052,aviator,2026-07-25T03:39:42.523+00:00,7.96,purple,high,189.783,chain:03b6c3e701d6,live-feed,2026-07-25T03:39:42.523+00:00
5053,aviator,2026-07-25T03:39:47.545+00:00,1.06,blue,dust,102.522,chain:d88521bdb5bb,live-feed,2026-07-25T03:39:47.545+00:00
5054,aviator,2026-07-25T03:39:53.307+00:00,3.25,"rgb(145, 62, 248)",mid,151.013,momento_rounds_aviator_1784950793307.json,file,2026-07-25T03:39:53.711+00:00
5055,aviator,2026-07-25T03:39:55.054+00:00,3.78,purple,mid,157.552,chain:5fba9556c641,live-feed,2026-07-25T03:39:55.054+00:00
5056,aviator,2026-07-25T03:40:01.679+00:00,1.45,blue,floor,116.082,chain:42e4d57cf73c,live-feed,2026-07-25T03:40:01.679+00:00
5057,aviator,2026-07-25T03:40:08.656+00:00,22.55,pink,moonshot,234.852,chain:265c2e328458,live-feed,2026-07-25T03:40:08.656+00:00
5058,aviator,2026-07-25T03:40:14.619+00:00,2.46,"rgb(145, 62, 248)",base,138.96,momento_rounds_aviator_1784950814619.json,file,2026-07-25T03:40:16.255+00:00
5059,aviator,2026-07-25T03:40:16.958+00:00,1.89,blue,low,127.552,chain:1eae88c5f24d,live-feed,2026-07-25T03:40:16.958+00:00
5060,aviator,2026-07-25T03:40:23.590+00:00,1.21,blue,floor,108.25,chain:743b80ae1b9c,live-feed,2026-07-25T03:40:23.590+00:00
5061,aviator,2026-07-25T03:40:28.299+00:00,1.35,blue,floor,112.989,chain:c61e58bc3e10,live-feed,2026-07-25T03:40:28.299+00:00
5062,aviator,2026-07-25T03:40:29.094+00:00,1.36,"rgb(52, 180, 255)",floor,113.308,momento_rounds_aviator_1784950829095.json,file,2026-07-25T03:40:30.846+00:00
5063,aviator,2026-07-25T03:40:35.849+00:00,1.44,blue,floor,115.782,chain:536a04398f6a,live-feed,2026-07-25T03:40:35.849+00:00
5064,aviator,2026-07-25T03:40:43.456+00:00,1.88,blue,low,127.322,chain:53ae7adcbd1c,live-feed,2026-07-25T03:40:43.456+00:00
5065,aviator,2026-07-25T03:40:46.295+00:00,1.78,"rgb(52, 180, 255)",low,124.956,momento_rounds_aviator_1784950846295.json,file,2026-07-25T03:40:47.202+00:00
5066,aviator,2026-07-25T03:40:47.900+00:00,1.1,blue,dust,104.125,chain:f68e683994f4,live-feed,2026-07-25T03:40:47.900+00:00
5067,aviator,2026-07-25T03:40:55.083+00:00,1.49,blue,floor,117.259,chain:34aaaee85e98,live-feed,2026-07-25T03:40:55.083+00:00
5068,aviator,2026-07-25T03:41:02.831+00:00,1.14,blue,dust,105.671,chain:337d147ca439,live-feed,2026-07-25T03:41:02.831+00:00
5069,aviator,2026-07-25T03:41:07.001+00:00,1.08,blue,dust,103.331,chain:aa7ba50097df,live-feed,2026-07-25T03:41:07.001+00:00
5070,aviator,2026-07-25T03:41:13.046+00:00,1.15,blue,dust,106.049,chain:bd80a3e90e8f,live-feed,2026-07-25T03:41:13.046+00:00
5071,aviator,2026-07-25T03:41:18.683+00:00,1.68,blue,low,122.454,chain:3bf0698a08bf,live-feed,2026-07-25T03:41:18.683+00:00
5072,aviator,2026-07-25T03:41:22.972+00:00,1.24,blue,floor,109.31,chain:116a0b6cfeb3,live-feed,2026-07-25T03:41:22.972+00:00
5073,aviator,2026-07-25T03:41:21.745+00:00,8.47,"rgb(145, 62, 248)",high,192.471,momento_rounds_aviator_1784950881745.json,file,2026-07-25T03:41:23.618+00:00
5074,aviator,2026-07-25T03:41:27.823+00:00,13.15,pink,ignition,211.51,chain:2bdfcdbeea1e,live-feed,2026-07-25T03:41:27.823+00:00
5075,aviator,2026-07-25T03:41:34.951+00:00,2.65,purple,base,142.18,chain:52d3b3ddf728,live-feed,2026-07-25T03:41:34.952+00:00
5076,aviator,2026-07-25T03:41:41.890+00:00,1.02,blue,dust,100.857,chain:ceeee9da96fd,live-feed,2026-07-25T03:41:41.891+00:00
5077,aviator,2026-07-25T03:41:42.014+00:00,2.07,"rgb(145, 62, 248)",base,131.489,momento_rounds_aviator_1784950902014.json,file,2026-07-25T03:41:44.612+00:00
5078,aviator,2026-07-25T03:41:47.570+00:00,2.83,purple,base,145.024,chain:8a59b5f065b0,live-feed,2026-07-25T03:41:47.570+00:00
5079,aviator,2026-07-25T03:41:54.077+00:00,1.21,"rgb(52, 180, 255)",floor,108.25,momento_rounds_aviator_1784950914077.json,file,2026-07-25T03:41:55.124+00:00
5080,aviator,2026-07-25T03:41:55.272+00:00,1.1,blue,dust,104.125,chain:19f7cd5fc86e,live-feed,2026-07-25T03:41:55.272+00:00
5081,aviator,2026-07-25T03:42:00.705+00:00,1.62,blue,low,120.88,chain:72cb0170a301,live-feed,2026-07-25T03:42:00.705+00:00
5082,aviator,2026-07-25T03:42:04.482+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1784950924482.json,file,2026-07-25T03:42:05.762+00:00
5083,aviator,2026-07-25T03:42:06.613+00:00,70.18,pink,mega,283.99,chain:2f953524a470,live-feed,2026-07-25T03:42:06.613+00:00
5084,aviator,2026-07-25T03:42:14.691+00:00,1.73,blue,low,123.723,chain:2d3b9b03768b,live-feed,2026-07-25T03:42:14.692+00:00
5085,aviator,2026-07-25T03:42:22.155+00:00,1.07,blue,dust,102.928,chain:08ddc22122ed,live-feed,2026-07-25T03:42:22.155+00:00
5086,aviator,2026-07-25T03:42:29.433+00:00,4.51,purple,mid,165.194,chain:e0e9a0a04828,live-feed,2026-07-25T03:42:29.433+00:00
5087,aviator,2026-07-25T03:42:35.701+00:00,2.75,purple,base,143.783,chain:dce142c9beb5,live-feed,2026-07-25T03:42:35.701+00:00
5088,aviator,2026-07-25T03:42:42.700+00:00,1.19,blue,dust,107.529,chain:2520f8fa4172,live-feed,2026-07-25T03:42:42.701+00:00
5089,aviator,2026-07-25T03:42:47.888+00:00,2.35,purple,base,136.98,chain:41567fee544e,live-feed,2026-07-25T03:42:47.888+00:00
5090,aviator,2026-07-25T03:42:51.996+00:00,22.45,"rgb(192, 23, 180)",moonshot,234.659,momento_rounds_aviator_1784950971996.json,file,2026-07-25T03:42:54.229+00:00
5091,aviator,2026-07-25T03:42:54.366+00:00,2.06,purple,base,131.279,chain:61ec13f3d66d,live-feed,2026-07-25T03:42:54.366+00:00
5092,aviator,2026-07-25T03:42:59.139+00:00,1.36,blue,floor,113.308,chain:bec3bc5db579,live-feed,2026-07-25T03:42:59.139+00:00
5093,aviator,2026-07-25T03:43:06.498+00:00,1.16,blue,dust,106.424,chain:46a291e55f45,live-feed,2026-07-25T03:43:06.498+00:00
5094,aviator,2026-07-25T03:43:14.849+00:00,3.67,purple,mid,156.273,chain:d548b188107d,live-feed,2026-07-25T03:43:14.849+00:00
5095,aviator,2026-07-25T03:43:19.521+00:00,1.0,blue,dust,100.0,chain:19139a01c18b,live-feed,2026-07-25T03:43:19.521+00:00
5096,aviator,2026-07-25T03:43:24.857+00:00,2.92,purple,base,146.379,chain:f06369c0b773,live-feed,2026-07-25T03:43:24.857+00:00
5097,aviator,2026-07-25T03:43:28.549+00:00,8.42,"rgb(145, 62, 248)",high,192.215,momento_rounds_aviator_1784951008550.json,file,2026-07-25T03:43:28.752+00:00
5098,aviator,2026-07-25T03:43:30.614+00:00,2.35,purple,base,136.98,chain:061cd6b83f36,live-feed,2026-07-25T03:43:30.614+00:00
5099,aviator,2026-07-25T03:43:34.806+00:00,11.61,pink,ignition,206.119,chain:1ce6ec027c7f,live-feed,2026-07-25T03:43:34.806+00:00
5100,aviator,2026-07-25T03:43:40.362+00:00,1.49,blue,floor,117.259,chain:544fd137bcc0,live-feed,2026-07-25T03:43:40.362+00:00
5101,aviator,2026-07-25T03:43:46.949+00:00,1.0,blue,dust,100.0,chain:0558537545f3,live-feed,2026-07-25T03:43:46.949+00:00
5102,aviator,2026-07-25T03:43:51.144+00:00,8.01,purple,high,190.054,chain:01c2b9c5d4cb,live-feed,2026-07-25T03:43:51.145+00:00
5103,aviator,2026-07-25T03:43:58.515+00:00,4.95,purple,mid,169.223,chain:469a9dbedbe4,live-feed,2026-07-25T03:43:58.515+00:00
5104,aviator,2026-07-25T03:44:06.735+00:00,4.97,purple,mid,169.397,chain:87c7b1b09b44,live-feed,2026-07-25T03:44:06.735+00:00
5105,aviator,2026-07-25T03:44:13.121+00:00,1.69,blue,low,122.711,chain:618745bdac38,live-feed,2026-07-25T03:44:13.121+00:00
5106,aviator,2026-07-25T03:44:19.425+00:00,30.77,"rgb(192, 23, 180)",moonshot,248.304,momento_rounds_aviator_1784951059425.json,file,2026-07-25T03:44:21.209+00:00
5107,aviator,2026-07-25T03:44:21.615+00:00,4.51,purple,mid,165.194,chain:8aad8ee8f97c,live-feed,2026-07-25T03:44:21.615+00:00
5108,aviator,2026-07-25T03:44:26.446+00:00,10.3,pink,ignition,200.937,chain:2ca980a48c62,live-feed,2026-07-25T03:44:26.446+00:00
5109,aviator,2026-07-25T03:44:34.748+00:00,4.18,purple,mid,161.905,chain:150bf3d2bbb8,live-feed,2026-07-25T03:44:34.748+00:00
5110,aviator,2026-07-25T03:44:39.484+00:00,1.46,blue,floor,116.379,chain:042583216524,live-feed,2026-07-25T03:44:39.484+00:00
5111,aviator,2026-07-25T03:44:37.760+00:00,1.82,"rgb(52, 180, 255)",low,125.918,momento_rounds_aviator_1784951077760.json,file,2026-07-25T03:44:39.777+00:00
5112,aviator,2026-07-25T03:44:45.073+00:00,2.74,purple,base,143.625,chain:4b50b0a7645c,live-feed,2026-07-25T03:44:45.074+00:00
5113,aviator,2026-07-25T03:44:52.602+00:00,1.18,blue,dust,107.164,chain:44d9e7530691,live-feed,2026-07-25T03:44:52.602+00:00
5114,aviator,2026-07-25T03:44:57.669+00:00,2.27,purple,base,135.481,chain:3b23d6805c83,live-feed,2026-07-25T03:44:57.669+00:00
5115,aviator,2026-07-25T03:45:03.072+00:00,1.53,blue,low,118.406,chain:4d66b6024dbc,live-feed,2026-07-25T03:45:03.072+00:00
5116,aviator,2026-07-25T03:45:09.124+00:00,6.93,purple,high,183.786,chain:93374f67a936,live-feed,2026-07-25T03:45:09.125+00:00
5117,aviator,2026-07-25T03:45:10.056+00:00,6.16,"rgb(145, 62, 248)",high,178.688,momento_rounds_aviator_1784951110056.json,file,2026-07-25T03:45:10.321+00:00
5118,aviator,2026-07-25T03:45:14.262+00:00,3.06,purple,mid,148.406,chain:1450e7750326,live-feed,2026-07-25T03:45:14.262+00:00
5119,aviator,2026-07-25T03:45:19.695+00:00,1.64,blue,low,121.411,chain:9850da8addcd,live-feed,2026-07-25T03:45:19.695+00:00
5120,aviator,2026-07-25T03:45:25.305+00:00,1.46,"rgb(52, 180, 255)",floor,116.379,momento_rounds_aviator_1784951125305.json,file,2026-07-25T03:45:25.841+00:00
5121,aviator,2026-07-25T03:45:27.922+00:00,1.23,blue,floor,108.96,chain:8ad4fff7bd47,live-feed,2026-07-25T03:45:27.923+00:00
5122,aviator,2026-07-25T03:45:35.605+00:00,2.72,purple,base,143.308,chain:fa86a41d48d7,live-feed,2026-07-25T03:45:35.605+00:00
5123,aviator,2026-07-25T03:45:40.246+00:00,2.42,purple,base,138.25,chain:ec190d4a71f9,live-feed,2026-07-25T03:45:40.246+00:00
5124,aviator,2026-07-25T03:45:46.752+00:00,145.51,pink,cosmic,315.549,chain:a190874df650,live-feed,2026-07-25T03:45:46.752+00:00
5125,aviator,2026-07-25T03:45:49.810+00:00,3.2,"rgb(145, 62, 248)",mid,150.342,momento_rounds_aviator_1784951149810.json,file,2026-07-25T03:45:50.358+00:00
5126,aviator,2026-07-25T03:45:51.394+00:00,1.93,blue,low,128.458,chain:9a79fd59ddb7,live-feed,2026-07-25T03:45:51.394+00:00
5127,aviator,2026-07-25T03:45:55.835+00:00,377.83,pink,cosmic,356.848,chain:096220f89615,live-feed,2026-07-25T03:45:55.835+00:00
5128,aviator,2026-07-25T03:46:00.847+00:00,1.57,blue,low,119.523,chain:ecec468efbf8,live-feed,2026-07-25T03:46:00.847+00:00
5129,aviator,2026-07-25T03:46:06.334+00:00,2.29,purple,base,135.86,chain:52daf3694f47,live-feed,2026-07-25T03:46:06.334+00:00
5130,aviator,2026-07-25T03:46:13.187+00:00,76.86,pink,mega,287.925,chain:173ffff0f2ef,live-feed,2026-07-25T03:46:13.187+00:00
5131,aviator,2026-07-25T03:46:20.138+00:00,1.65,blue,low,121.674,chain:7b638552e72e,live-feed,2026-07-25T03:46:20.138+00:00
5132,aviator,2026-07-25T03:46:21.896+00:00,5.91,"rgb(145, 62, 248)",high,176.895,momento_rounds_aviator_1784951181896.json,file,2026-07-25T03:46:22.950+00:00
5133,aviator,2026-07-25T03:46:24.459+00:00,1.46,blue,floor,116.379,chain:4e4d6629c501,live-feed,2026-07-25T03:46:24.459+00:00
5134,aviator,2026-07-25T03:46:32.937+00:00,2.35,purple,base,136.98,chain:743927261f7d,live-feed,2026-07-25T03:46:32.937+00:00
5135,aviator,2026-07-25T03:46:38.175+00:00,1.4,blue,floor,114.563,chain:30026d5636de,live-feed,2026-07-25T03:46:38.175+00:00
5136,aviator,2026-07-25T03:46:43.856+00:00,2.33,purple,base,136.61,chain:478d23ddd425,live-feed,2026-07-25T03:46:43.856+00:00
5137,aviator,2026-07-25T03:46:48.982+00:00,1.38,blue,floor,113.94,chain:f5c9a83a1e49,live-feed,2026-07-25T03:46:48.982+00:00
5138,aviator,2026-07-25T03:46:54.408+00:00,1.34,blue,floor,112.667,chain:d42ebfa4a98f,live-feed,2026-07-25T03:46:54.408+00:00
5139,aviator,2026-07-25T03:47:00.991+00:00,3.22,purple,mid,150.612,chain:1d009fae2098,live-feed,2026-07-25T03:47:00.991+00:00
5140,aviator,2026-07-25T03:47:08.934+00:00,8.99,purple,high,195.05,chain:116b9efa1029,live-feed,2026-07-25T03:47:08.934+00:00
5141,aviator,2026-07-25T03:47:16.051+00:00,1.0,blue,dust,100.0,chain:f431a1cc2794,live-feed,2026-07-25T03:47:16.051+00:00
5142,aviator,2026-07-25T03:47:23.764+00:00,4.55,purple,mid,165.576,chain:70283ae11dc5,live-feed,2026-07-25T03:47:23.764+00:00
5143,aviator,2026-07-25T03:47:28.734+00:00,1.34,blue,floor,112.667,chain:e59abb866b90,live-feed,2026-07-25T03:47:28.734+00:00
5144,aviator,2026-07-25T03:47:33.782+00:00,1.93,blue,low,128.458,chain:79403cad68c3,live-feed,2026-07-25T03:47:33.782+00:00
5145,aviator,2026-07-25T03:47:37.728+00:00,238.49,"rgb(192, 23, 180)",cosmic,336.934,momento_rounds_aviator_1784951257728.json,file,2026-07-25T03:47:39.604+00:00
5146,aviator,2026-07-25T03:47:40.928+00:00,1.13,blue,dust,105.29,chain:a36bf33fb440,live-feed,2026-07-25T03:47:40.928+00:00
5147,aviator,2026-07-25T03:47:46.086+00:00,5.19,purple,high,171.272,chain:2013d738815e,live-feed,2026-07-25T03:47:46.086+00:00
5148,aviator,2026-07-25T03:47:51.609+00:00,4.42,purple,mid,164.321,chain:43568a7efe33,live-feed,2026-07-25T03:47:51.610+00:00
5149,aviator,2026-07-25T03:47:56.390+00:00,2.31,purple,base,136.237,chain:ef7cb2d0badf,live-feed,2026-07-25T03:47:56.390+00:00
5150,aviator,2026-07-25T03:48:04.096+00:00,4.05,purple,mid,160.538,chain:2c29d9a5bdd5,live-feed,2026-07-25T03:48:04.096+00:00
5151,aviator,2026-07-25T03:48:08.302+00:00,5.1,"rgb(145, 62, 248)",high,170.515,momento_rounds_aviator_1784951288302.json,file,2026-07-25T03:48:10.161+00:00
5152,aviator,2026-07-25T03:48:11.018+00:00,2.93,purple,base,146.527,chain:319e71e1d234,live-feed,2026-07-25T03:48:11.018+00:00
5153,aviator,2026-07-25T03:48:16.753+00:00,12.94,pink,ignition,210.813,chain:aaca2fc08212,live-feed,2026-07-25T03:48:16.753+00:00
5154,aviator,2026-07-25T03:48:22.529+00:00,7.75,purple,high,188.626,chain:9728ee4427ce,live-feed,2026-07-25T03:48:22.529+00:00
5155,aviator,2026-07-25T03:48:21.638+00:00,1.21,"rgb(52, 180, 255)",floor,108.25,momento_rounds_aviator_1784951301639.json,file,2026-07-25T03:48:22.667+00:00
5156,aviator,2026-07-25T03:48:29.340+00:00,4.51,purple,mid,165.194,chain:90a0fd84c7d0,live-feed,2026-07-25T03:48:29.340+00:00
5157,aviator,2026-07-25T03:48:34.121+00:00,1.13,blue,dust,105.29,chain:b4a5ddb062a9,live-feed,2026-07-25T03:48:34.121+00:00
5158,aviator,2026-07-25T03:48:39.231+00:00,20.16,pink,moonshot,230.003,chain:0bd00127529e,live-feed,2026-07-25T03:48:39.231+00:00
5159,aviator,2026-07-25T03:48:43.902+00:00,2.76,"rgb(145, 62, 248)",base,143.94,momento_rounds_aviator_1784951323902.json,file,2026-07-25T03:48:45.184+00:00
5160,aviator,2026-07-25T03:48:45.822+00:00,1.03,blue,dust,101.279,chain:4447f711d048,live-feed,2026-07-25T03:48:45.822+00:00
5161,aviator,2026-07-25T03:48:51.291+00:00,2.33,purple,base,136.61,chain:fe14b7c99624,live-feed,2026-07-25T03:48:51.291+00:00
5162,aviator,2026-07-25T03:48:59.488+00:00,1.23,blue,floor,108.96,chain:490f3d842626,live-feed,2026-07-25T03:48:59.488+00:00
5163,aviator,2026-07-25T03:48:59.993+00:00,1.6,"rgb(52, 180, 255)",low,120.342,momento_rounds_aviator_1784951339993.json,file,2026-07-25T03:49:01.732+00:00
5164,aviator,2026-07-25T03:49:05.008+00:00,3.96,purple,mid,159.565,chain:5707bba3813c,live-feed,2026-07-25T03:49:05.008+00:00
